inc_lat,inc_lon,est_lat,est_lon,distancia,pos_estacion,fecha
42.3311,3.1896,42.63,-0.2247222222222222,282.67682606522834,165,2021-07-17
42.3426,3.1661,42.63,-0.2247222222222222,280.58493311982005,165,2021-07-17
43.5245,-5.7213,43.52305555555555,-5.621111111111111,8.101333057302341,21,2021-07-17
43.5263,-5.7337,43.52305555555555,-5.621111111111111,9.109217457948336,21,2021-07-17
39.4803,-5.8697,39.4825,-5.854166666666666,1.3585651271987575,74,2021-07-17
39.4786,-5.8532,39.4825,-5.854166666666666,0.440910316103568,74,2021-07-17
42.2438,-6.1095,42.3775,-6.196666666666667,16.498695061291002,54,2021-07-17
42.4134,-6.8724,42.56388888888888,-6.6,27.946061283483942,36,2021-07-17
42.4206,-6.8926,42.56388888888888,-6.6,28.843672684198193,36,2021-07-17
42.4101,-6.8897,42.56388888888888,-6.6,29.310909538911602,36,2021-07-17
40.4594,-3.7216,40.46666666666667,-3.555555555555556,14.106000236666086,65,2021-07-18
37.6171,-2.7678,37.505833333333335,-2.735,12.684728268371686,97,2021-07-18
37.3466,-6.5528,37.09805555555556,-6.738055555555556,32.11226787962174,111,2021-07-18
42.5226,-3.3493,42.42111111111111,-3.1702777777777778,18.54269490606446,153,2021-07-18
43.1436,-2.9606,43.20333333333333,-3.104722222222222,13.467239573704147,14,2021-07-18
43.5375,-5.8339,43.65583333333333,-5.848611111111111,13.200872249572713,22,2021-07-18
42.1399,-2.0378,42.3325,-1.9394444444444443,22.882205653830965,162,2021-07-18
42.1232,-2.0297,42.3325,-1.9394444444444443,24.41331750081924,162,2021-07-18
37.1678,-6.1968,37.41666666666666,-5.879166666666667,39.4473303377065,107,2021-07-19
43.5172,-5.7521,43.52305555555555,-5.621111111111111,10.610362289762861,20,2021-07-19
43.5221,-5.7236,43.52305555555555,-5.621111111111111,8.286530574079778,20,2021-07-19
42.6256,-1.706,42.490833333333335,-1.213611111111111,43.1183595946803,152,2021-07-20
42.6219,-1.6879,42.490833333333335,-1.213611111111111,41.582996454043744,152,2021-07-20
43.5405,-5.8331,43.65583333333333,-5.848611111111111,12.875070914078483,22,2021-07-20
37.0716,-6.2227,36.75055555555556,-6.055833333333333,38.606847753985534,110,2021-07-20
43.5238,-5.7334,43.52305555555555,-5.621111111111111,9.078393704741158,21,2021-07-20
43.5197,-5.7406,43.52305555555555,-5.621111111111111,9.66762031671353,21,2021-07-20
42.2571,-1.5369,41.72,-1.840277777777778,64.73762258971182,3,2021-07-21
42.2584,-1.4993,42.20527777777778,-0.8652777777777777,52.669439837370305,147,2021-07-21
42.2508,-1.5092,41.72,-1.840277777777778,65.02848240349248,3,2021-07-21
42.2649,-1.5269,41.72,-1.840277777777778,65.85857674811905,3,2021-07-21
42.2619,-1.5323,41.72,-1.840277777777778,65.37675747772576,3,2021-07-21
40.887,-4.5315,40.65916666666666,-4.680000000000001,28.23644762063398,41,2021-07-21
40.8886,-4.5251,40.65916666666666,-4.680000000000001,28.638343159918087,41,2021-07-21
42.2639,-1.5628,41.72,-1.840277777777778,64.63973217439985,3,2021-07-21
42.2449,-1.5508,41.72,-1.840277777777778,63.04469200645887,3,2021-07-21
40.5564,0.6341,41.05805555555556,-0.1416666666666666,85.95476740786104,146,2021-07-21
42.2475,-1.5557,41.72,-1.840277777777778,63.15893516119613,3,2021-07-21
42.2612,-1.5579,41.72,-1.840277777777778,64.5058619389193,3,2021-07-21
42.2514,-1.5541,41.72,-1.840277777777778,63.61005620247816,3,2021-07-21
42.2669,-1.5641,41.72,-1.840277777777778,64.91303960261499,3,2021-07-21
42.2643,-1.5923,41.72,-1.840277777777778,63.85324597244194,3,2021-07-21
40.7956,-3.7027,40.69611111111111,-3.765,12.237082561957546,59,2021-07-21
40.7973,-3.6978,40.69611111111111,-3.765,12.588832291102277,59,2021-07-21
42.2662,-1.5562,41.72,-1.840277777777778,65.0742257086647,3,2021-07-21
40.6658,-3.4001,40.63027777777778,-3.15,21.518327886234193,66,2021-07-22
40.6678,-3.4123,40.46666666666667,-3.555555555555556,25.416840268263353,64,2021-07-22
40.4683,-3.6178,40.46666666666667,-3.555555555555556,5.281970671197523,64,2021-07-22
41.9713,0.6855,42.63,-0.2247222222222222,104.81743828916936,161,2021-07-22
39.9576,-0.2204,39.95722222222223,-0.0719444444444444,12.685101143054903,145,2021-07-22
37.6707,-3.1702,37.505833333333335,-2.735,42.57051883571337,95,2021-07-22
42.444,-4.3981,42.35083333333333,-4.617222222222223,20.79854417804633,45,2021-07-22
42.4546,-4.4018,42.35083333333333,-4.617222222222223,21.151482145853453,45,2021-07-22
37.0636,-6.199,36.75055555555556,-6.055833333333333,37.009170423635894,110,2021-07-22
37.0546,-6.1967,36.75055555555556,-6.055833333333333,36.0015100445499,110,2021-07-22
37.0527,-6.2084,36.75055555555556,-6.055833333333333,36.18285121342533,110,2021-07-22
42.0711,3.1528,42.63,-0.2247222222222222,285.1076999806162,161,2021-07-22
42.0694,3.124,42.63,-0.2247222222222222,282.83775997005756,161,2021-07-22
42.0764,3.1574,42.63,-0.2247222222222222,285.33874752238336,161,2021-07-22
42.0745,3.1291,42.63,-0.2247222222222222,283.11276092179713,161,2021-07-22
38.9878,-4.7617,39.08861111111111,-4.616388888888888,16.838455568305818,83,2021-07-23
40.6539,-3.4961,40.46666666666667,-3.555555555555556,21.392414154745556,64,2021-07-23
40.6492,-3.5437,40.46666666666667,-3.555555555555556,20.294286897857937,64,2021-07-23
40.6645,-3.5367,40.46666666666667,-3.555555555555556,22.02640552402772,64,2021-07-23
40.6385,-3.5029,40.46666666666667,-3.555555555555556,19.595532856725985,64,2021-07-23
40.4243,-3.4375,40.46666666666667,-3.555555555555556,11.065271864453752,64,2021-07-23
40.4663,-3.4016,40.46666666666667,-3.555555555555556,13.056990180874605,64,2021-07-23
39.9614,-0.2198,39.95722222222223,-0.0719444444444444,12.641927547420355,147,2021-07-24
39.9594,-0.2075,39.95722222222223,-0.0719444444444444,11.58514200480085,147,2021-07-24
38.6396,-1.6411,38.54194444444444,-1.7030555555555555,12.109992875406919,130,2021-07-24
38.6378,-1.6295,38.54194444444444,-1.7030555555555555,12.421444011285143,130,2021-07-24
38.5013,-1.8664,38.54194444444444,-1.7030555555555555,14.942132688329503,130,2021-07-24
38.6439,-1.6373,38.54194444444444,-1.7030555555555555,12.685053045239947,130,2021-07-24
38.632,-1.6337,38.54194444444444,-1.7030555555555555,11.681255203182449,130,2021-07-24
37.4437,-6.6173,37.27833333333333,-6.911666666666667,31.888480144585895,94,2021-07-24
37.432,-6.6623,37.27833333333333,-6.911666666666667,27.90966265237683,94,2021-07-24
37.4471,-6.6219,37.27833333333333,-6.911666666666667,31.776584699167397,94,2021-07-24
37.435,-6.6671,37.27833333333333,-6.911666666666667,27.781086940255168,94,2021-07-24
38.6394,-1.6593,38.54194444444444,-1.7030555555555555,11.470292353833683,130,2021-07-24
38.4896,-1.8602,38.54194444444444,-1.7030555555555555,14.885990097466491,130,2021-07-24
37.4278,-6.627,37.27833333333333,-6.911666666666667,30.18725441173784,94,2021-07-24
37.4462,-6.679,37.27833333333333,-6.911666666666667,27.783503381484955,94,2021-07-24
37.4482,-6.6344,37.27833333333333,-6.911666666666667,30.96300438548847,94,2021-07-24
37.4315,-6.6326,37.27833333333333,-6.911666666666667,30.004205197716082,94,2021-07-24
41.5211,1.4744,41.05805555555556,-0.1416666666666666,144.80673199396531,160,2021-07-24
41.5194,1.4593,41.05805555555556,-0.1416666666666666,143.55922139932034,160,2021-07-24
37.4326,-6.6369,37.27833333333333,-6.911666666666667,29.76098762622184,94,2021-07-24
41.5146,1.4142,41.05805555555556,-0.1416666666666666,139.84711445970981,160,2021-07-24
41.5162,1.4294,41.05805555555556,-0.1416666666666666,141.09695245409296,160,2021-07-24
41.5178,1.4445,41.05805555555556,-0.1416666666666666,142.33954908745372,160,2021-07-24
41.5127,1.4918,41.05805555555556,-0.1416666666666666,145.8527575664188,160,2021-07-24
41.511,1.4765,41.05805555555556,-0.1416666666666666,144.58691739579308,160,2021-07-24
41.5094,1.4611,41.05805555555556,-0.1416666666666666,143.31748221131411,160,2021-07-24
41.5078,1.4462,41.05805555555556,-0.1416666666666666,142.08779068487277,160,2021-07-24
41.5062,1.4314,41.05805555555556,-0.1416666666666666,140.866426408967,160,2021-07-24
41.5046,1.4162,41.05805555555556,-0.1416666666666666,139.61423092994264,160,2021-07-24
41.5227,1.4897,41.05805555555556,-0.1416666666666666,146.06656711107902,160,2021-07-24
41.5064,1.4902,41.05805555555556,-0.1416666666666666,145.49227801500157,162,2021-07-25
41.5215,1.4742,41.05805555555556,-0.1416666666666666,144.8064680045687,162,2021-07-25
41.5176,1.4933,41.05805555555556,-0.1416666666666666,146.15495850315935,162,2021-07-25
41.5105,1.4703,41.05805555555556,-0.1416666666666666,144.08122585390305,162,2021-07-25
38.6416,-1.6419,38.54194444444444,-1.7030555555555555,12.278696998749743,131,2021-07-25
38.6317,-1.6447,38.54194444444444,-1.7030555555555555,11.185830671970594,131,2021-07-25
38.6331,-1.6499,38.54194444444444,-1.7030555555555555,11.12841399451685,131,2021-07-25
38.6304,-1.635,38.54194444444444,-1.7030555555555555,11.470695925517063,131,2021-07-25
38.6616,-1.6363,38.54194444444444,-1.7030555555555555,14.499805491151312,131,2021-07-25
38.4664,-1.8168,38.54194444444444,-1.7030555555555555,12.990834776844524,131,2021-07-25
38.4513,-1.791,38.54194444444444,-1.7030555555555555,12.653216333774566,131,2021-07-25
38.4486,-1.7764,38.54194444444444,-1.7030555555555555,12.178094900078824,131,2021-07-25
38.6714,-1.633,38.54194444444444,-1.7030555555555555,15.61245425263274,131,2021-07-25
38.6516,-1.6392,38.54194444444444,-1.7030555555555555,13.383457986537477,131,2021-07-25
41.5137,1.4997,41.05805555555556,-0.1416666666666666,146.51110617430425,162,2021-07-25
41.5135,1.4947,41.05805555555556,-0.1416666666666666,146.1106293459045,162,2021-07-25
41.5053,1.5235,41.05805555555556,-0.1416666666666666,148.0765481636024,162,2021-07-25
41.5042,1.518,41.05805555555556,-0.1416666666666666,147.60263072084166,162,2021-07-25
36.7599,-4.9439,37.02944444444445,-4.748333333333333,34.621331789945344,120,2021-07-25
38.6413,-1.6571,38.54194444444444,-1.7030555555555555,11.733424347188476,131,2021-07-25
38.6658,-1.6408,38.54194444444444,-1.7030555555555555,14.779732999825372,131,2021-07-25
38.6429,-1.6438,38.54194444444444,-1.7030555555555555,12.338684382913874,131,2021-07-25
41.5368,1.4883,41.05805555555556,-0.1416666666666666,146.50408402353796,162,2021-07-25
41.524,1.4953,41.05805555555556,-0.1416666666666666,146.55510891650593,162,2021-07-25
41.5268,1.5103,41.05805555555556,-0.1416666666666666,147.83767220965015,156,2021-07-26
41.3806,1.1664,41.05805555555556,-0.1416666666666666,115.38800995713757,156,2021-07-26
41.3716,1.1686,41.05805555555556,-0.1416666666666666,115.2646783055588,156,2021-07-26
38.4369,-2.6346,38.75055555555556,-3.391388888888889,74.55963660521995,82,2021-07-27
41.668,-5.0497,41.64083333333333,-4.754444444444444,24.778379990351702,48,2021-07-29
37.3451,-2.1497,37.39055555555556,-1.9436111111111112,18.93976441518313,125,2021-07-29
43.5268,-5.7397,43.52305555555555,-5.621111111111111,9.596126000832484,21,2021-07-29
40.635,-3.5312,40.46666666666667,-3.555555555555556,18.80606489321045,64,2021-07-30
37.3991,-5.8928,37.41666666666666,-5.879166666666667,2.2930236027274553,108,2021-07-30
37.4669,-4.3697,37.55611111111111,-4.353888888888888,9.999463226123703,100,2021-07-31
37.4685,-4.3808,37.55611111111111,-4.353888888888888,10.01054218142784,100,2021-07-31
37.456,-4.3783,37.55611111111111,-4.353888888888888,11.318717607683432,100,2021-07-31
37.4567,-4.3552,37.55611111111111,-4.353888888888888,11.033938208025303,100,2021-07-31
37.4504,-4.3829,37.55611111111111,-4.353888888888888,12.009694471141906,100,2021-07-31
37.4696,-4.3605,37.55611111111111,-4.353888888888888,9.61938259362615,100,2021-07-31
37.4631,-4.3893,37.55611111111111,-4.353888888888888,10.787346018517093,100,2021-07-31
37.462,-4.3511,37.55611111111111,-4.353888888888888,10.448013534636445,100,2021-07-31
40.3721,-4.3125,40.42777777777778,-4.25,8.14715362331484,70,2021-07-31
39.2124,-5.8221,38.95555555555556,-5.880555555555556,28.959146997806837,85,2021-07-31
39.2144,-5.8098,38.95555555555556,-5.880555555555556,29.38096055047099,85,2021-07-31
27.6471,-18.0016,27.81888888888889,-17.88888888888889,22.043402301125663,185,2021-08-01
41.4982,1.9034,41.05805555555556,-0.1416666666666666,178.1677608365267,162,2021-08-02
40.262,-3.7483,40.06722222222223,-3.546111111111111,27.648219144001597,62,2021-08-03
38.8405,-6.9902,38.88333333333333,-6.813888888888889,16.024543884263036,91,2021-08-04
41.2144,-5.091,40.95944444444445,-5.498333333333333,44.419557866024945,59,2021-08-04
41.7681,0.7754,41.05805555555556,-0.1416666666666666,109.98744157463724,163,2021-08-04
41.7699,0.7874,41.05805555555556,-0.1416666666666666,110.83090580678028,163,2021-08-04
41.2101,-5.1117,40.95944444444445,-5.498333333333333,42.78222829328507,59,2021-08-04
41.7736,0.788,41.05805555555556,-0.1416666666666666,111.15793703417705,160,2021-08-05
41.7755,0.776,41.05805555555556,-0.1416666666666666,110.60995988475787,160,2021-08-05
41.2155,-5.0813,40.95944444444445,-5.498333333333333,45.12719712178842,57,2021-08-05
41.2172,-5.0973,40.95944444444445,-5.498333333333333,44.2131209401889,57,2021-08-05
41.3136,-6.1934,41.01138888888889,-6.437777777777778,39.33331759709492,59,2021-08-05
41.2128,-5.0956,40.95944444444445,-5.498333333333333,44.008934279086446,57,2021-08-05
43.5239,-5.7287,43.35333333333333,-5.874166666666667,22.311402057816885,22,2021-08-05
41.3227,-6.1909,41.01138888888889,-6.437777777777778,40.30585782957834,59,2021-08-05
43.54,-5.8289,43.35333333333333,-5.874166666666667,21.060101328314197,22,2021-08-05
38.6031,-5.7845,38.95555555555556,-5.880555555555556,40.00681811095866,85,2021-08-05
38.6064,-5.7672,38.95555555555556,-5.880555555555556,39.99204470665978,85,2021-08-05
41.2083,-5.0981,40.95944444444445,-5.498333333333333,43.52950388783452,57,2021-08-05
41.7659,0.7716,41.05805555555556,-0.1416666666666666,109.59170172058495,160,2021-08-05
38.6087,-5.7731,38.95555555555556,-5.880555555555556,39.62066856326435,85,2021-08-05
38.612,-5.7565,38.95555555555556,-5.880555555555556,39.63244866382173,85,2021-08-05
38.6137,-5.7875,38.95555555555556,-5.880555555555556,38.801519991591846,85,2021-08-05
38.6169,-5.7707,38.95555555555556,-5.880555555555556,38.78729385980491,85,2021-08-05
43.5235,-5.7342,43.35333333333333,-5.874166666666667,22.041501105642944,22,2021-08-05
36.746,-2.6757,36.84638888888889,-2.3569444444444447,30.55197988497815,123,2021-08-05
36.7415,-2.6691,36.84638888888889,-2.3569444444444447,30.193995204346095,123,2021-08-05
40.4354,-4.5167,40.42777777777778,-4.25,22.6462687411288,69,2021-08-06
40.4563,-4.4901,40.42777777777778,-4.25,20.614937920144094,69,2021-08-06
40.4499,-4.5176,40.65916666666666,-4.680000000000001,27.003846273333323,47,2021-08-06
40.4421,-4.4882,40.42777777777778,-4.25,20.27359377844947,69,2021-08-06
40.4309,-4.4934,40.42777777777778,-4.25,20.656957706675914,71,2021-08-07
40.4326,-4.5136,40.42777777777778,-4.25,22.37427302253991,71,2021-08-07
36.2201,-5.337,36.41694444444444,-5.155,27.280326579153552,120,2021-08-07
36.2264,-5.3429,36.41694444444444,-5.155,27.050725499288923,120,2021-08-07
36.2218,-5.3565,36.41694444444444,-5.155,28.218930483448197,120,2021-08-07
43.5396,-5.8296,43.65583333333333,-5.848611111111111,13.004917222757099,21,2021-08-07
37.2971,-5.5413,37.16444444444444,-5.6113888888888885,15.982278531027182,111,2021-08-07
39.2309,-5.7815,39.4825,-5.854166666666666,28.62667759242457,74,2021-08-07
38.2696,-1.5598,38.23277777777778,-1.3805555555555555,16.213240589382075,134,2021-08-07
38.9175,-2.0335,38.95416666666667,-1.856388888888889,15.886635370130321,142,2021-08-07
38.2584,-1.5713,38.23277777777778,-1.3805555555555555,16.937969042415205,134,2021-08-07
38.2681,-1.5732,38.23277777777778,-1.3805555555555555,17.31250534690021,134,2021-08-07
40.1149,-6.725,40.00361111111111,-6.5575,18.892594364540713,77,2021-08-07
38.26,-1.5579,38.23277777777778,-1.3805555555555555,15.815638845325632,134,2021-08-07
38.9191,-2.0203,38.95416666666667,-1.856388888888889,14.735180667836214,142,2021-08-07
40.1057,-6.7292,40.00361111111111,-6.5575,18.523684516390613,77,2021-08-07
37.704,-4.2781,37.55611111111111,-4.353888888888888,17.725063691291837,103,2021-08-07
41.3501,-4.7601,41.64083333333333,-4.754444444444444,32.293233664184626,47,2021-08-07
41.3517,-4.7481,41.64083333333333,-4.754444444444444,32.11645335200859,47,2021-08-07
38.9204,-2.0181,38.95416666666667,-1.856388888888889,14.513231101608078,139,2021-08-08
43.5434,-5.8395,43.65583333333333,-5.848611111111111,12.513453428767635,21,2021-08-09
43.5416,-5.8228,43.65583333333333,-5.848611111111111,12.861771769568037,21,2021-08-09
37.3374,-7.0762,37.27833333333333,-6.911666666666667,15.991476606328902,93,2021-08-09
37.3365,-7.0728,37.27833333333333,-6.911666666666667,15.675716815298395,93,2021-08-09
40.4336,-4.5201,40.42777777777778,-4.25,22.928370722938908,70,2021-08-09
40.428,-4.5152,40.42777777777778,-4.25,22.504413107646517,70,2021-08-09
40.4215,-4.5434,40.65916666666666,-4.680000000000001,28.81729079627099,48,2021-08-09
37.8405,-4.2976,37.55611111111111,-4.353888888888888,31.952437185144387,102,2021-08-10
41.2198,0.3378,41.05805555555556,-0.1416666666666666,44.08089244758935,161,2021-08-12
41.2214,0.3514,41.05805555555556,-0.1416666666666666,45.19657772732936,161,2021-08-12
42.47,-6.9225,42.56388888888888,-6.6,28.4802745868822,35,2021-08-12
42.4683,-6.9382,42.56388888888888,-6.6,29.75180878546939,35,2021-08-12
42.4798,-6.9248,42.56388888888888,-6.6,28.27625335415764,35,2021-08-12
42.478,-6.9407,42.56388888888888,-6.6,29.576839260022936,35,2021-08-12
42.4779,-6.9081,42.56388888888888,-6.6,27.05899848472085,33,2021-08-13
42.4814,-6.926,42.56388888888888,-6.6,28.310995125535985,33,2021-08-13
42.4711,-6.9299,42.56388888888888,-6.6,29.00312169862944,33,2021-08-13
39.6585,-7.5195,39.414722222222224,-7.231111111111111,36.70415558261244,76,2021-08-13
39.6602,-7.5017,39.414722222222224,-7.231111111111111,35.83156252753852,76,2021-08-13
39.4937,-6.3747,39.47138888888889,-6.338888888888889,3.9532860186351915,73,2021-08-13
40.4716,-5.0081,40.65916666666666,-4.680000000000001,34.725159199898584,48,2021-08-14
40.4736,-5.02,40.65916666666666,-4.680000000000001,35.40658889194089,48,2021-08-14
40.4628,-5.0039,40.65916666666666,-4.680000000000001,35.0422253860511,48,2021-08-14
40.4647,-5.0158,40.65916666666666,-4.680000000000001,35.70833456837079,48,2021-08-14
40.4557,-5.0181,40.65916666666666,-4.680000000000001,36.47565078980045,48,2021-08-14
40.4685,-5.0201,40.65916666666666,-4.680000000000001,35.746851497827066,48,2021-08-14
40.4545,-5.0342,40.65916666666666,-4.680000000000001,37.636171210240164,48,2021-08-14
40.458,-5.0163,40.65916666666666,-4.680000000000001,36.19754027396963,48,2021-08-14
40.4615,-4.9986,40.65916666666666,-4.680000000000001,34.78309776402795,48,2021-08-14
40.4721,-5.0016,40.65916666666666,-4.680000000000001,34.25252693107439,48,2021-08-14
40.4635,-5.0043,40.65916666666666,-4.680000000000001,35.02035888917369,48,2021-08-14
40.4636,-4.9275,40.65916666666666,-4.680000000000001,30.182302994487205,48,2021-08-14
40.4621,-4.9399,40.65916666666666,-4.680000000000001,31.038226262773044,48,2021-08-14
40.4605,-4.9523,40.65916666666666,-4.680000000000001,31.914345067028943,48,2021-08-14
40.459,-4.9647,40.65916666666666,-4.680000000000001,32.79414439330466,48,2021-08-14
40.4667,-4.9028,40.65916666666666,-4.680000000000001,28.50972858138889,48,2021-08-14
40.4758,-4.9051,40.65916666666666,-4.680000000000001,27.89213967036076,48,2021-08-14
40.4743,-4.9175,40.65916666666666,-4.680000000000001,28.73893886951395,48,2021-08-14
40.1545,-5.3426,39.94583333333333,-5.5825,30.91726438303623,72,2021-08-14
40.4957,-4.9727,40.65916666666666,-4.680000000000001,30.71960959110523,48,2021-08-14
40.4973,-4.9604,40.65916666666666,-4.680000000000001,29.777966049608867,48,2021-08-14
40.4989,-4.9476,40.65916666666666,-4.680000000000001,28.811015340774624,48,2021-08-14
40.4819,-5.0079,40.65916666666666,-4.680000000000001,34.035879607851584,48,2021-08-14
40.4834,-4.9961,40.65916666666666,-4.680000000000001,33.127113310471934,48,2021-08-14
40.4849,-4.9838,40.65916666666666,-4.680000000000001,32.19075546737597,48,2021-08-14
40.4865,-4.9713,40.65916666666666,-4.680000000000001,31.241777433596308,48,2021-08-14
40.488,-4.9588,40.65916666666666,-4.680000000000001,30.308111591865536,48,2021-08-14
40.4896,-4.946,40.65916666666666,-4.680000000000001,29.357262981882243,48,2021-08-14
40.4727,-5.0063,40.65916666666666,-4.680000000000001,34.5297456718564,48,2021-08-14
40.4804,-4.9443,40.65916666666666,-4.680000000000001,29.916053288216407,48,2021-08-14
40.4819,-4.932,40.65916666666666,-4.680000000000001,29.031670187525954,48,2021-08-14
40.4835,-4.9196,40.65916666666666,-4.680000000000001,28.14524771863738,48,2021-08-14
40.485,-4.9073,40.65916666666666,-4.680000000000001,27.28549169331587,48,2021-08-14
40.4728,-4.9298,40.65916666666666,-4.680000000000001,29.593683006316812,48,2021-08-14
40.4865,-4.8949,40.65916666666666,-4.680000000000001,26.434063507651903,48,2021-08-14
40.4652,-4.9151,40.65916666666666,-4.680000000000001,29.33181501240612,48,2021-08-14
40.4651,-4.9917,40.65916666666666,-4.680000000000001,34.07701550232042,48,2021-08-14
40.4697,-4.9547,40.65916666666666,-4.680000000000001,31.366169835540692,48,2021-08-14
40.4712,-4.9422,40.65916666666666,-4.680000000000001,30.474794284812408,48,2021-08-14
38.8181,-5.9101,38.95555555555556,-5.880555555555556,15.473171966320749,86,2021-08-14
43.0493,-6.128,42.994166666666665,-6.414166666666668,24.116743825615814,34,2021-08-14
40.536,-4.8967,40.65916666666666,-4.680000000000001,22.88035360587247,47,2021-08-15
40.5331,-4.8814,40.65916666666666,-4.680000000000001,22.059095033779723,47,2021-08-15
40.532,-4.9322,40.65916666666666,-4.680000000000001,25.595864624190312,47,2021-08-15
40.529,-4.9169,40.65916666666666,-4.680000000000001,24.719781000540912,47,2021-08-15
40.5259,-4.9007,40.65916666666666,-4.680000000000001,23.833494600646333,47,2021-08-15
40.5229,-4.8851,40.65916666666666,-4.680000000000001,23.030876959646996,47,2021-08-15
40.5198,-4.8689,40.65916666666666,-4.680000000000001,22.25375818895707,47,2021-08-15
40.5278,-4.9674,40.65916666666666,-4.680000000000001,28.366677960587726,47,2021-08-15
40.5147,-4.9556,40.65916666666666,-4.680000000000001,28.31479892110266,47,2021-08-15
40.5249,-4.952,40.65916666666666,-4.680000000000001,27.431017652065325,47,2021-08-15
40.522,-4.9371,40.65916666666666,-4.680000000000001,26.564916709656966,47,2021-08-15
40.5191,-4.9217,40.65916666666666,-4.680000000000001,25.701741559159693,47,2021-08-15
40.5159,-4.9054,40.65916666666666,-4.680000000000001,24.843775956008038,47,2021-08-15
40.5128,-4.8891,40.65916666666666,-4.680000000000001,24.032085857887374,47,2021-08-15
40.5119,-4.9409,40.65916666666666,-4.680000000000001,27.482688530878985,47,2021-08-15
40.5098,-4.8738,40.65916666666666,-4.680000000000001,23.330497862186238,47,2021-08-15
40.5178,-4.9714,40.65916666666666,-4.680000000000001,29.240030934397,47,2021-08-15
40.4999,-4.8786,40.65916666666666,-4.680000000000001,24.403497664224744,47,2021-08-15
40.5028,-4.8938,40.65916666666666,-4.680000000000001,25.083170995796912,47,2021-08-15
40.5059,-4.9096,40.65916666666666,-4.680000000000001,25.83661443013838,47,2021-08-15
40.5391,-4.9125,40.65916666666666,-4.680000000000001,23.770679640004992,47,2021-08-15
40.509,-4.9259,40.65916666666666,-4.680000000000001,26.673348393528816,47,2021-08-15
40.5029,-4.9837,40.65916666666666,-4.680000000000001,31.020448752894662,47,2021-08-15
38.8441,-6.4581,38.91583333333333,-6.385555555555556,10.150848370407001,87,2021-08-15
40.4625,-4.9992,40.65916666666666,-4.680000000000001,34.75248778054205,47,2021-08-15
40.4728,-4.9964,40.65916666666666,-4.680000000000001,33.855762648929456,47,2021-08-15
40.4757,-5.0113,40.65916666666666,-4.680000000000001,34.67222430650558,47,2021-08-15
40.4679,-4.9132,40.65916666666666,-4.680000000000001,29.002283149734968,47,2021-08-15
40.4709,-4.9293,40.65916666666666,-4.680000000000001,29.711717551694797,47,2021-08-15
40.474,-4.9455,40.65916666666666,-4.680000000000001,30.467980048011945,47,2021-08-15
40.4801,-4.9777,40.65916666666666,-4.680000000000001,32.10755268283944,47,2021-08-15
40.4831,-4.9933,40.65916666666666,-4.680000000000001,32.95563611627675,47,2021-08-15
40.4857,-5.0073,40.65916666666666,-4.680000000000001,33.751214027808054,47,2021-08-15
40.4753,-4.8951,40.65916666666666,-4.680000000000001,27.361850340478227,47,2021-08-15
40.4783,-4.9108,40.65916666666666,-4.680000000000001,28.024347381067056,47,2021-08-15
40.4813,-4.9267,40.65916666666666,-4.680000000000001,28.749207356846153,47,2021-08-15
40.4842,-4.9419,40.65916666666666,-4.680000000000001,29.484094827569415,47,2021-08-15
40.4873,-4.9582,40.65916666666666,-4.680000000000001,30.317522784965195,47,2021-08-15
40.4902,-4.9737,40.65916666666666,-4.680000000000001,31.152760555407696,47,2021-08-15
40.493,-4.9888,40.65916666666666,-4.680000000000001,32.001905820761564,47,2021-08-15
40.4958,-5.0032,40.65916666666666,-4.680000000000001,32.83228937502597,47,2021-08-15
40.4856,-4.8919,40.65916666666666,-4.680000000000001,26.332983506732873,47,2021-08-15
40.4885,-4.9074,40.65916666666666,-4.680000000000001,27.017076815004437,47,2021-08-15
40.4914,-4.9223,40.65916666666666,-4.680000000000001,27.712448273639495,47,2021-08-15
40.4942,-4.9376,40.65916666666666,-4.680000000000001,28.483453645452204,47,2021-08-15
40.4972,-4.9535,40.65916666666666,-4.680000000000001,29.321132618297185,47,2021-08-15
40.5001,-4.9689,40.65916666666666,-4.680000000000001,30.171374862531056,47,2021-08-15
40.5059,-4.9992,40.65916666666666,-4.680000000000001,31.93734311915817,47,2021-08-15
40.4797,-4.8868,40.65916666666666,-4.680000000000001,26.529721246767608,47,2021-08-15
40.4828,-4.9032,40.65916666666666,-4.680000000000001,27.217189394010752,47,2021-08-15
40.4857,-4.9181,40.65916666666666,-4.680000000000001,27.884270503590635,47,2021-08-15
40.4887,-4.9331,40.65916666666666,-4.680000000000001,28.594020138725064,47,2021-08-15
40.4917,-4.949,40.65916666666666,-4.680000000000001,29.404294191056163,47,2021-08-15
40.4948,-4.965,40.65916666666666,-4.680000000000001,30.25641631786128,47,2021-08-15
40.4977,-4.9797,40.65916666666666,-4.680000000000001,31.070728151958654,47,2021-08-15
40.5005,-4.9945,40.65916666666666,-4.680000000000001,31.929183536645052,47,2021-08-15
40.4898,-4.8831,40.65916666666666,-4.680000000000001,25.484545308660362,47,2021-08-15
40.4929,-4.8987,40.65916666666666,-4.680000000000001,26.149436840782943,47,2021-08-15
40.4959,-4.9142,40.65916666666666,-4.680000000000001,26.868442369379693,47,2021-08-15
40.4988,-4.9295,40.65916666666666,-4.680000000000001,27.629253426397234,47,2021-08-15
40.5018,-4.9447,40.65916666666666,-4.680000000000001,28.418804605588484,47,2021-08-15
